-6.64118 0 0 0 0
-12.6377 1 0 0 0
19.1456 0 1 0 0
0.941519 0 0 1 0
6.73063 0 0 0 1
-37.9263 2 0 0 0
97.2286 1 1 0 0
-58.9823 0 2 0 0
4.79617 1 0 1 0
-9.10876 0 1 1 0
-0.58844 0 0 2 0
6.74387 1 0 0 1
-10.5152 0 1 0 1
-0.557753 0 0 1 1
-2.04519 0 0 0 2
2.05036 3 0 0 0
-6.05083 2 1 0 0
5.84332 1 2 0 0
-1.667 0 3 0 0
8.0355 2 0 1 0
-19.4953 1 1 1 0
12.199 0 2 1 0
-0.595245 1 0 2 0
0.759331 0 1 2 0
0.453097 0 0 3 0
18.9215 2 0 0 1
-48.703 1 1 0 1
29.2133 0 2 0 1
4.30192e-12 1 0 1 1
0.701924 0 1 1 1
-2.04643e-12 0 0 2 1
-0.557906 1 0 0 2
1.1461 0 1 0 2
0.0923001 0 0 1 2
0.264322 0 0 0 3
