4.10133 0 0 0 0
12.7409 1 0 0 0
-14.8021 0 1 0 0
-1.00538 0 0 1 0
-2.99682 0 0 0 1
49.4241 2 0 0 0
-124.648 1 1 0 0
75.3513 0 2 0 0
-5.93597 1 0 1 0
7.30389 0 1 1 0
0.755505 0 0 2 0
-5.19868 1 0 0 1
4.43541 0 1 0 1
0.945424 0 0 1 1
1.09332 0 0 0 2
-5.78467 3 0 0 0
21.8542 2 1 0 0
-27.6523 1 2 0 0
11.5132 0 3 0 0
-15.6174 2 0 1 0
39.4428 1 1 1 0
-25.0608 0 2 1 0
-0.498241 1 0 2 0
0.84731 0 1 2 0
-0.289361 0 0 3 0
-25.5397 2 0 0 1
64.6894 1 1 0 1
-38.8287 0 2 0 1
-0.45274 1 0 1 1
1.57272 0 1 1 1
-0.216693 0 0 2 1
-0.382296 1 0 0 2
0.936424 0 1 0 2
-0.344289 0 0 1 2
-0.285201 0 0 0 3
