-2.64239 0 0 0 0
-1.33674 1 0 0 0
2.38847 0 1 0 0
0.163817 0 0 1 0
0.551296 0 0 0 1
-1.34604 2 0 0 0
3.21856 1 1 0 0
0.277675 0 2 0 0
-0.830534 1 0 1 0
-3.18375 0 1 1 0
-0.402953 0 0 2 0
-0.586539 1 0 0 1
1.28174 0 1 0 1
0.614945 0 0 1 1
1.35956 0 0 0 2
-1.46754 3 0 0 0
2.15869 2 1 0 0
1.65582 1 2 0 0
-1.10382 0 3 0 0
0.964822 2 0 1 0
-0.173181 1 1 1 0
-0.334475 0 2 1 0
-0.289686 1 0 2 0
1.91834 0 1 2 0
0.167153 0 0 3 0
-1.48406 2 0 0 1
3.14151 1 1 0 1
-1.77811 0 2 0 1
0.930809 1 0 1 1
-2.535 0 1 1 1
-0.369933 0 0 2 1
-0.0785392 1 0 0 2
0.20896 0 1 0 2
0.168569 0 0 1 2
-0.550574 0 0 0 3
-0.502708 4 0 0 0
1.07025 3 1 0 0
1.4148 2 2 0 0
0.0954508 1 3 0 0
-2.5869 0 4 0 0
-2.27118 3 0 1 0
0.407001 2 1 1 0
1.16684 1 2 1 0
1.98185 0 3 1 0
1.47575 2 0 2 0
-1.00552 1 1 2 0
-0.399007 0 2 2 0
2.15775 1 0 3 0
-0.815976 0 1 3 0
0.512365 0 0 4 0
-1.84 3 0 0 1
2.33902 2 1 0 1
0.925416 1 2 0 1
-1.54036 0 3 0 1
1.98382 2 0 1 1
-0.53641 1 1 1 1
-0.742675 0 2 1 1
-0.848674 1 0 2 1
2.12904 0 1 2 1
0.283583 0 0 3 1
-1.57086 2 0 0 2
3.097 1 1 0 2
-2.86346 0 2 0 2
1.61252 1 0 1 2
-1.26658 0 1 1 2
-0.395113 0 0 2 2
-0.111087 1 0 0 3
0.150504 0 1 0 3
-0.395591 0 0 1 3
0.0793116 0 0 0 4
0.403257 5 0 0 0
-0.183828 4 1 0 0
0.333544 3 2 0 0
0.523407 2 3 0 0
-0.375265 1 4 0 0
-2.59058 0 5 0 0
-2.41023 4 0 1 0
-1.21878 3 1 1 0
0.0825221 2 2 1 0
1.01582 1 3 1 0
1.82669 0 4 1 0
-0.469027 3 0 2 0
-0.248233 2 1 2 0
-0.431412 1 2 2 0
-0.251809 0 3 2 0
0.333563 2 0 3 0
-0.661747 1 1 3 0
-1.79051 0 2 3 0
0.156166 1 0 4 0
-1.2496 0 1 4 0
0 0 0 5 0
-0.570228 4 0 0 1
1.06142 3 1 0 1
1.2396 2 2 0 1
-0.0567529 1 3 0 1
-1.66709 0 4 0 1
-1.63313 3 0 1 1
1.06305 2 1 1 1
0.350322 1 2 1 1
0.698494 0 3 1 1
1.30164 2 0 2 1
-2.07849 1 1 2 1
-0.596016 0 2 2 1
0.675476 1 0 3 1
