1.03027 0 0 0 0
2.42384 1 0 0 0
-3.10612 0 1 0 0
0.0632611 0 0 1 0
0.148647 0 0 0 1
-0.168672 2 0 0 0
1.49437 1 1 0 0
-1.5166 0 2 0 0
0.346633 1 0 1 0
-0.0609618 0 1 1 0
0.0659683 0 0 2 0
1.24389 1 0 0 1
-1.66547 0 1 0 1
-0.0137543 0 0 1 1
-0.229392 0 0 0 2
-0.660903 3 0 0 0
0.0263175 2 1 0 0
0.505148 1 2 0 0
-0.226003 0 3 0 0
-0.178589 2 0 1 0
-0.140072 1 1 1 0
0.314981 0 2 1 0
-0.0686239 1 0 2 0
0.263874 0 1 2 0
0.00515976 0 0 3 0
-1.27436 2 0 0 1
1.87468 1 1 0 1
0.0551781 0 2 0 1
-0.442663 1 0 1 1
0.0805121 0 1 1 1
-0.0687886 0 0 2 1
-0.403616 1 0 0 2
0.496038 0 1 0 2
-0.0387677 0 0 1 2
0.135698 0 0 0 3
-0.128405 4 0 0 0
0.299317 3 1 0 0
0.287304 2 2 0 0
0.0560909 1 3 0 0
-0.49281 0 4 0 0
0.397057 3 0 1 0
-0.590373 2 1 1 0
-0.373348 1 2 1 0
0.605677 0 3 1 0
0.057295 2 0 2 0
-0.283606 1 1 2 0
0.208888 0 2 2 0
-0.0171652 1 0 3 0
-0.00119085 0 1 3 0
-0.00776693 0 0 4 0
0.401551 3 0 0 1
-0.71197 2 1 0 1
-0.0630935 1 2 0 1
0.474783 0 3 0 1
0.484752 2 0 1 1
-0.714998 1 1 1 1
0.245231 0 2 1 1
0.0386462 1 0 2 1
-0.108018 0 1 2 1
0.00553477 0 0 3 1
-0.171724 2 0 0 2
0.734368 1 1 0 2
-0.807096 0 2 0 2
0.182463 1 0 1 2
-0.0943643 0 1 1 2
0.0174894 0 0 2 2
-0.022856 1 0 0 3
0.0497641 0 1 0 3
0.015214 0 0 1 3
-0.0284449 0 0 0 4
