4.91045 0 0 0 0
7.71156 1 0 0 0
-2.59375 0 1 0 0
-0.862445 0 0 1 0
1.68073 0 0 0 1
-0.54788 2 0 0 0
-11.2482 1 1 0 0
5.01704 0 2 0 0
-3.29874 1 0 1 0
-2.82933 0 1 1 0
0.968798 0 0 2 0
1.42117 1 0 0 1
-2.30942 0 1 0 1
-0.185507 0 0 1 1
-0.613379 0 0 0 2
6.35724 3 0 0 0
-2.44173 2 1 0 0
-5.74438 1 2 0 0
0.970901 0 3 0 0
2.27979 2 0 1 0
3.06951 1 1 1 0
4.69679 0 2 1 0
2.14107 1 0 2 0
1.58549 0 1 2 0
-0.250526 0 0 3 0
0.586712 2 0 0 1
-6.06238 1 1 0 1
7.69513 0 2 0 1
0.637541 1 0 1 1
1.24604 0 1 1 1
-1.528 0 0 2 1
-2.64954 1 0 0 2
1.57747 0 1 0 2
0.851773 0 0 1 2
-0.339342 0 0 0 3
-0.221208 4 0 0 0
-0.0111743 3 1 0 0
-0.352456 2 2 0 0
-0.750213 1 3 0 0
1.04837 0 4 0 0
-2.76527 3 0 1 0
1.81281 2 1 1 0
1.62161 1 2 1 0
-3.00827 0 3 1 0
2.65033 2 0 2 0
-0.486963 1 1 2 0
-2.21848 0 2 2 0
-0.079887 1 0 3 0
-0.0795009 0 1 3 0
-0.0789038 0 0 4 0
-4.04885 3 0 0 1
4.25205 2 1 0 1
2.09308 1 2 0 1
-0.895765 0 3 0 1
-5.66198 2 0 1 1
3.86742 1 1 1 1
-0.861676 0 2 1 1
-2.13063 1 0 2 1
-0.096007 0 1 2 1
0.16582 0 0 3 1
0.973963 2 0 0 2
4.47168 1 1 0 2
-5.45949 0 2 0 2
1.60201 1 0 1 2
-0.749612 0 1 1 2
0.608414 0 0 2 2
-0.416616 1 0 0 3
0.427797 0 1 0 3
-0.456825 0 0 1 3
0.180564 0 0 0 4
