1.04641 0 0 0 0
1.51213 1 0 0 0
-1.07027 0 1 0 0
-0.473429 0 0 1 0
0.416866 0 0 0 1
0.672281 2 0 0 0
1.1907 1 1 0 0
0.0820551 0 2 0 0
0.0382237 1 0 1 0
-0.664915 0 1 1 0
0.631951 0 0 2 0
0.490153 1 0 0 1
-0.378366 0 1 0 1
0.154516 0 0 1 1
0.165863 0 0 0 2
0.151092 3 0 0 0
0.0109523 2 1 0 0
-0.0278511 1 2 0 0
-0.607217 0 3 0 0
-0.579647 2 0 1 0
-0.235699 1 1 1 0
0.763411 0 2 1 0
0.225667 1 0 2 0
-0.196678 0 1 2 0
-0.417473 0 0 3 0
-1.6401 2 0 0 1
0.229762 1 1 0 1
0.0776913 0 2 0 1
0.184323 1 0 1 1
0.147715 0 1 1 1
-0.409281 0 0 2 1
-0.520338 1 0 0 2
0.705617 0 1 0 2
0.181494 0 0 1 2
-0.259515 0 0 0 3
0.622025 4 0 0 0
-0.328426 3 1 0 0
-0.381145 2 2 0 0
-0.00031256 1 3 0 0
0.36481 0 4 0 0
0.350182 3 0 1 0
-0.103833 2 1 1 0
-0.161539 1 2 1 0
0.146789 0 3 1 0
0.357352 2 0 2 0
-0.600398 1 1 2 0
-0.402427 0 2 2 0
0.0302306 1 0 3 0
-0.324349 0 1 3 0
-0.0426252 0 0 4 0
-0.441955 3 0 0 1
-0.147324 2 1 0 1
0.376424 1 2 0 1
0.169429 0 3 0 1
0.440272 2 0 1 1
-0.669278 1 1 1 1
0.376458 0 2 1 1
0.360226 1 0 2 1
-0.0938427 0 1 2 1
0.296864 0 0 3 1
0.392877 2 0 0 2
0.543303 1 1 0 2
-0.604237 0 2 0 2
-0.230207 1 0 1 2
0.184601 0 1 1 2
0.026245 0 0 2 2
0.0922935 1 0 0 3
-0.168139 0 1 0 3
-0.0721733 0 0 1 3
0.0616788 0 0 0 4
