0.895764 0 0 0 0
2.04032 1 0 0 0
-2.62573 0 1 0 0
-0.00896302 0 0 1 0
0.213985 0 0 0 1
0.0110313 2 0 0 0
1.56895 1 1 0 0
-0.973492 0 2 0 0
0.664519 1 0 1 0
-0.690996 0 1 1 0
0.409344 0 0 2 0
0.849865 1 0 0 1
-1.45605 0 1 0 1
-0.0720989 0 0 1 1
-0.123228 0 0 0 2
-0.89259 3 0 0 0
1.20446 2 1 0 0
0.0443063 1 2 0 0
0.101011 0 3 0 0
0.34329 2 0 1 0
0.338898 1 1 1 0
-0.167698 0 2 1 0
-0.67338 1 0 2 0
-0.386877 0 1 2 0
-0.138177 0 0 3 0
-1.09411 2 0 0 1
1.31088 1 1 0 1
-0.716556 0 2 0 1
0.243189 1 0 1 1
-0.291165 0 1 1 1
-0.0667447 0 0 2 1
0.0266725 1 0 0 2
0.0832775 0 1 0 2
0.0727716 0 0 1 2
-0.0562914 0 0 0 3
-0.0665551 4 0 0 0
0.878743 3 1 0 0
0.169921 2 2 0 0
-0.905183 1 3 0 0
-0.890319 0 4 0 0
0.984332 3 0 1 0
0.215227 2 1 1 0
-0.639414 1 2 1 0
-0.517139 0 3 1 0
-1.58695 2 0 2 0
0.929757 1 1 2 0
1.19013 0 2 2 0
1.2771 1 0 3 0
0.376418 0 1 3 0
0.159941 0 0 4 0
-1.69795 3 0 0 1
1.505 2 1 0 1
-0.616141 1 2 0 1
1.1203 0 3 0 1
-0.194659 2 0 1 1
0.1464 1 1 1 1
0.090048 0 2 1 1
-0.595049 1 0 2 1
-0.224256 0 1 2 1
-0.205464 0 0 3 1
-0.994091 2 0 0 2
1.12868 1 1 0 2
-0.856762 0 2 0 2
-0.00876252 1 0 1 2
0.128222 0 1 1 2
-0.181592 0 0 2 2
-0.124621 1 0 0 3
0.788192 0 1 0 3
0.0513116 0 0 1 3
0.0332858 0 0 0 4
0.521479 5 0 0 0
0.31824 4 1 0 0
-0.0244503 3 2 0 0
-0.447968 2 3 0 0
-0.847969 1 4 0 0
-0.884087 0 5 0 0
0.648593 4 0 1 0
-0.15846 3 1 1 0
-0.516894 2 2 1 0
