-0.13588 2 0 4 0
0.206534 1 1 4 0
-0.335536 0 2 4 0
0 1 0 5 0
0 0 1 5 0
0 0 0 6 0
-0.00755415 5 0 0 1
0.0494035 4 1 0 1
0.029762 3 2 0 1
0.0280651 2 3 0 1
0.0874308 1 4 0 1
0.116596 0 5 0 1
0.21832 4 0 1 1
0.0839181 3 1 1 1
-0.0315595 2 2 1 1
-0.0849812 1 3 1 1
-0.201547 0 4 1 1
0.0517344 3 0 2 1
-0.0181518 2 1 2 1
0.151898 1 2 2 1
0.133381 0 3 2 1
-0.257251 2 0 3 1
0.247214 1 1 3 1
-0.128835 0 2 3 1
0.0159538 1 0 4 1
0.0642382 0 1 4 1
0 0 0 5 1
-0.220298 4 0 0 2
-0.175627 3 1 0 2
0.162227 2 2 0 2
0.35223 1 3 0 2
-0.487312 0 4 0 2
0.141679 3 0 1 2
-0.215467 2 1 1 2
0.0752416 1 2 1 2
-0.128023 0 3 1 2
-0.286786 2 0 2 2
0.0104034 1 1 2 2
0.264698 0 2 2 2
-0.0954455 1 0 3 2
0.122499 0 1 3 2
0.0821601 0 0 4 2
0.298909 3 0 0 3
-1.04039 2 1 0 3
1.17405 1 2 0 3
-0.290021 0 3 0 3
-0.322451 2 0 1 3
0.127118 1 1 1 3
0.318073 0 2 1 3
0.145112 1 0 2 3
-0.152225 0 1 2 3
0.105173 0 0 3 3
0.419866 2 0 0 4
-0.618701 1 1 0 4
0.230876 0 2 0 4
-0.0272404 1 0 1 4
0.110613 0 1 1 4
-0.0592906 0 0 2 4
0 1 0 0 5
0 0 1 0 5
0 0 0 1 5
0 0 0 0 6
