-0.166447 0 0 0 0
-0.534844 1 0 0 0
0.452765 0 1 0 0
-0.0799115 0 0 1 0
0.207847 0 0 0 1
-0.542793 2 0 0 0
3.82321 1 1 0 0
-0.330823 0 2 0 0
-0.716093 1 0 1 0
0.212613 0 1 1 0
-0.245836 0 0 2 0
0.211716 1 0 0 1
0.123816 0 1 0 1
-0.21542 0 0 1 1
0.114622 0 0 0 2
-0.536081 3 0 0 0
0.775682 2 1 0 0
1.16814 1 2 0 0
-2.84397 0 3 0 0
-0.869488 2 0 1 0
0.732712 1 1 1 0
1.37346 0 2 1 0
0.391559 1 0 2 0
-0.293591 0 1 2 0
-0.0480089 0 0 3 0
-1.93803 2 0 0 1
1.57898 1 1 0 1
-1.91914 0 2 0 1
0.0108721 1 0 1 1
-0.112617 0 1 1 1
0.3978 0 0 2 1
0.977978 1 0 0 2
-0.546291 0 1 0 2
0.24077 0 0 1 2
-0.206514 0 0 0 3
1.4979 4 0 0 0
-1.28703 3 1 0 0
-0.944673 2 2 0 0
0.500408 1 3 0 0
0.765975 0 4 0 0
0.111919 3 0 1 0
0.154168 2 1 1 0
0.0461567 1 2 1 0
-0.509381 0 3 1 0
-0.0113282 2 0 2 0
-0.249376 1 1 2 0
0.215336 0 2 2 0
-0.204095 1 0 3 0
0.459053 0 1 3 0
-0.0154124 0 0 4 0
-0.602488 3 0 0 1
-0.653346 2 1 0 1
1.54418 1 2 0 1
-0.0414015 0 3 0 1
0.502684 2 0 1 1
-1.0839 1 1 1 1
0.11543 0 2 1 1
0.127964 1 0 2 1
-0.600721 0 1 2 1
0.00551715 0 0 3 1
0.835876 2 0 0 2
-0.584518 1 1 0 2
0.356055 0 2 0 2
0.170003 1 0 1 2
0.163533 0 1 1 2
-0.0665375 0 0 2 2
-0.429181 1 0 0 3
0.20187 0 1 0 3
-0.0848559 0 0 1 3
0.0609776 0 0 0 4
