0.178787 0 0 0 0 0
3.74344 1 0 0 0 0
-2.90419 0 1 0 0 0
-0.950141 0 0 1 0 0
0.449558 0 0 0 1 0
-0.610447 0 0 0 0 1
-1.29153 2 0 0 0 0
1.23077 1 1 0 0 0
-1.56209 0 2 0 0 0
-0.0607845 1 0 1 0 0
-0.495014 0 1 1 0 0
2.56598 0 0 2 0 0
2.22622 1 0 0 1 0
-1.11983 0 1 0 1 0
1.02877 0 0 1 1 0
-0.061644 0 0 0 2 0
-0.17456 1 0 0 0 1
1.01978 0 1 0 0 1
-0.282587 0 0 1 0 1
-1.27164 0 0 0 1 1
0.133587 0 0 0 0 2
-0.332601 3 0 0 0 0
0.510851 2 1 0 0 0
-0.30806 1 2 0 0 0
-0.783712 0 3 0 0 0
4.16104 2 0 1 0 0
4.39247 1 1 1 0 0
0.902765 0 2 1 0 0
-3.91331 1 0 2 0 0
0.662464 0 1 2 0 0
-2.09115 0 0 3 0 0
-1.65878 2 0 0 1 0
1.63024 1 1 0 1 0
0.057769 0 2 0 1 0
-2.468 1 0 1 1 0
-0.831593 0 1 1 1 0
-1.32142 0 0 2 1 0
-1.35927 1 0 0 2 0
-0.0467935 0 1 0 2 0
0.91474 0 0 1 2 0
-0.159553 0 0 0 3 0
-0.0849313 2 0 0 0 1
1.30284 1 1 0 0 1
0.0741542 0 2 0 0 1
-2.20738 1 0 1 0 1
-3.07267 0 1 1 0 1
-1.47048 0 0 2 0 1
-0.826204 1 0 0 1 1
0.529663 0 1 0 1 1
0.408409 0 0 1 1 1
0.954778 0 0 0 2 1
0.53453 1 0 0 0 2
3.26187 0 1 0 0 2
1.81302 0 0 1 0 2
0.699986 0 0 0 1 2
0.583822 0 0 0 0 3
1.14043 4 0 0 0 0
0.288998 3 1 0 0 0
-1.03989 2 2 0 0 0
-1.07666 1 3 0 0 0
0.971404 0 4 0 0 0
-0.90054 3 0 1 0 0
-0.35582 2 1 1 0 0
-1.54095 1 2 1 0 0
-3.19723 0 3 1 0 0
0.482607 2 0 2 0 0
2.91368 1 1 2 0 0
1.25462 0 2 2 0 0
-0.592133 1 0 3 0 0
1.01557 0 1 3 0 0
1.44631 0 0 4 0 0
-0.672983 3 0 0 1 0
-0.1976 2 1 0 1 0
-0.603519 1 2 0 1 0
1.77515 0 3 0 1 0
-2.14658 2 0 1 1 0
-0.0945678 1 1 1 1 0
-2.04401 0 2 1 1 0
-0.199083 1 0 2 1 0
0.71279 0 1 2 1 0
-0.462833 0 0 3 1 0
0.425061 2 0 0 2 0
0.817454 1 1 0 2 0
-0.2884 0 2 0 2 0
1.65573 1 0 1 2 0
0.123412 0 1 1 2 0
-0.0762653 0 0 2 2 0
-0.0252725 1 0 0 3 0
0.169883 0 1 0 3 0
-0.243188 0 0 1 3 0
0.0505366 0 0 0 4 0
3.32982 3 0 0 0 1
1.47777 2 1 0 0 1
0.736646 1 2 0 0 1
1.00123 0 3 0 0 1
1.69361 2 0 1 0 1
5.33956 1 1 1 0 1
1.89928 0 2 1 0 1
0.61247 1 0 2 0 1
2.41742 0 1 2 0 1
1.78297 0 0 3 0 1
-2.04339 2 0 0 1 1
-0.74645 1 1 0 1 1
-2.63885 0 2 0 1 1
-0.669666 1 0 1 1 1
-0.995895 0 1 1 1 1
0.297635 0 0 2 1 1
0.956986 1 0 0 2 1
-0.44369 0 1 0 2 1
-0.36177 0 0 1 2 1
-0.21443 0 0 0 3 1
-4.51675 2 0 0 0 2
-3.08248 1 1 0 0 2
-0.227676 0 2 0 0 2
0.758392 1 0 1 0 2
-2.57873 0 1 1 0 2
-1.1495 0 0 2 0 2
1.22126 1 0 0 1 2
0.845797 0 1 0 1 2
-1.88521 0 0 1 1 2
0.904672 0 0 0 2 2
-0.234985 1 0 0 0 3
2.10638 0 1 0 0 3
2.1608 0 0 1 0 3
-2.04216 0 0 0 1 3
-3.74169 0 0 0 0 4
