0.731784 0 0 0 0
3.97136 1 0 0 0
-4.187 0 1 0 0
-0.000821158 0 0 1 0
0.00114639 0 0 0 1
-0.774854 2 0 0 0
1.59409 1 1 0 0
-1.11161 0 2 0 0
0.000548438 1 0 1 0
-0.000987262 0 1 1 0
0.000196025 0 0 2 0
-0.00267098 1 0 0 1
0.00247086 0 1 0 1
0.000799172 0 0 1 1
-0.000716394 0 0 0 2
-0.010393 3 0 0 0
-0.30285 2 1 0 0
0.273125 1 2 0 0
-0.00945529 0 3 0 0
0.0037568 2 0 1 0
-0.00725877 1 1 1 0
0.00375821 0 2 1 0
-0.000219736 1 0 2 0
-0.000407581 0 1 2 0
0 0 0 3 0
-0.00268886 2 0 0 1
0.00626775 1 1 0 1
-0.0035775 0 2 0 1
-0.000216379 1 0 1 1
0.000655707 0 1 1 1
0 0 0 2 1
0.000616774 1 0 0 2
-0.00061918 0 1 0 2
-0.000271635 0 0 1 2
0.000154444 0 0 0 3
