111555 0 2
111556 1 2
111556 2 2
111556 0 2
111557 1 2
111557 2 2
111557 0 2
111558 1 2
111558 2 2
111558 0 2
111559 1 2
111559 2 2
111559 3 2
111559 0 2
111560 1 2
111560 2 2
111560 0 2
111561 1 2
111561 2 2
111561 0 2
111562 1 2
111562 2 2
111563 1 2
111563 2 2
111563 0 2
111564 1 2
111564 2 2
111564 0 2
111565 1 2
111565 2 2
111565 0 2
111566 1 2
111566 2 2
111566 0 2
111567 1 2
111567 2 2
111567 0 2
111568 1 2
111568 2 2
111568 0 2
111569 1 2
111569 2 2
111569 0 2
111570 1 2
111570 2 2
111570 0 2
111571 1 2
111571 2 2
111571 0 2
111572 1 2
111572 2 2
111572 0 2
111573 1 2
111573 2 2
111573 0 2
111574 1 2
111574 2 2
111574 0 2
111575 1 2
111575 2 2
111575 0 2
111576 1 2
111576 2 2
111576 0 2
111568 1 2
111568 2 2
111568 0 2
111569 1 2
111569 2 2
111569 0 2
111570 1 2
111570 2 2
111570 0 2
111571 1 2
111571 2 2
111571 0 2
111572 1 2
111572 2 2
111572 0 2
111573 1 2
111573 2 2
111573 0 2
111574 1 2
111574 2 2
111574 0 2
111575 1 2
111575 2 2
111575 0 2
111576 1 2
111576 2 2
111576 0 2
