111724 0 27
111724 1 27
111724 2 27
111725 0 27
111725 1 27
111726 0 27
111728 0 27
111728 1 27
111729 0 27
111729 1 27
111729 2 27
111730 0 27
111730 1 27
111731 0 27
111731 1 27
111731 2 27
111732 0 27
111732 1 27
111732 2 27
111733 0 27
111733 1 27
111733 2 27
111734 0 27
111734 1 27
111734 2 27
111735 0 27
111735 1 27
111736 0 27
111736 1 27
111737 0 27
111737 1 27
111831 0 27
111831 1 27
111832 0 27
111832 1 27
111833 0 27
111833 1 27
111834 0 27
111834 1 27
111835 0 27
111835 1 27
111836 0 27
111836 1 27
111837 0 27
111837 1 27
111838 0 27
111838 1 27
111839 0 27
111839 1 27
111840 0 27
111840 1 27
