111160 0 27
111160 1 27
111160 2 27
111160 3 27
111160 4 27
111160 5 27
111161 0 27
111161 1 27
111161 2 27
111161 3 27
111161 4 27
111162 0 27
111162 1 27
111162 2 27
111162 3 27
111162 4 27
111163 0 27
111163 1 27
111163 2 27
111163 3 27
111163 4 27
111164 0 27
111164 1 27
111164 2 27
111164 3 27
111164 4 27
111165 0 27
111165 1 27
111165 2 27
111165 3 27
111165 4 27
111166 0 27
111166 1 27
111166 2 27
111166 3 27
111166 4 27
111167 0 27
111167 1 27
111167 2 27
111167 3 27
111167 4 27
111168 0 27
111168 1 27
111168 2 27
111168 3 27
111168 4 27
111169 0 27
111169 1 27
111169 2 27
111169 3 27
111169 4 27
111170 1 27
111170 2 27
111170 3 27
111170 4 27
111170 5 27
111170 6 27
111170 0 27
111171 1 27
111171 2 27
111171 3 27
111171 4 27
111171 5 27
111171 0 27
111172 1 27
111172 2 27
111172 3 27
111172 4 27
111172 5 27
111172 0 27
111173 1 27
111173 2 27
111173 3 27
111173 4 27
111173 5 27
111173 0 27
111174 1 27
111174 0 27
111175 1 27
111175 2 27
111175 3 27
111175 4 27
111175 0 27
111176 1 27
111176 2 27
111176 3 27
111176 4 27
111176 5 27
111176 0 27
111177 1 27
111177 2 27
111177 3 27
111177 4 27
111177 5 27
111177 0 27
111178 1 27
111178 2 27
111178 3 27
111178 4 27
111178 5 27
111178 0 27
111179 1 27
111179 2 27
111179 3 27
111179 4 27
111179 5 27
111179 0 27
111180 1 27
111180 2 27
111180 3 27
111180 0 27
111181 1 27
111181 2 27
111181 3 27
111181 4 27
111181 5 27
111181 0 27
111182 1 27
111182 2 27
111182 3 27
111182 4 27
111182 5 27
111182 0 27
111183 1 27
111183 2 27
111183 3 27
111183 0 27
111184 1 27
111184 2 27
111184 3 27
111184 4 27
111184 5 27
111184 0 27
111186 1 27
111186 2 27
111186 3 27
111186 4 27
111186 5 27
111186 0 27
111187 1 27
111187 2 27
111187 0 27
111188 1 27
111188 2 27
111188 3 27
111188 4 27
111188 5 27
111188 0 27
111189 1 27
111189 2 27
111189 3 27
111189 4 27
111189 5 27
111189 0 27
111190 1 27
111190 2 27
111190 3 27
111190 4 27
111190 5 27
111190 0 27
111191 1 27
111191 2 27
111191 3 27
111191 4 27
111191 5 27
111191 0 27
111192 1 27
111192 2 27
111192 3 27
111192 4 27
111192 5 27
111192 6 27
111192 0 27
111193 1 27
111193 2 27
111193 3 27
111193 4 27
111193 5 27
111193 0 27
111194 1 27
111194 2 27
111194 3 27
111194 4 27
111194 0 27
111195 1 27
111195 2 27
111195 3 27
111195 4 27
111195 5 27
111195 0 27
111196 1 27
111196 2 27
111196 3 27
111196 4 27
111196 5 27
111196 6 27
111196 0 27
111197 1 27
111197 2 27
111197 3 27
111197 4 27
111197 5 27
111197 0 27
111198 1 27
111198 2 27
111198 3 27
111198 4 27
111198 0 27
111199 1 27
111199 2 27
111199 3 27
111199 4 27
111199 5 27
111199 0 27
111203 0 27
111203 1 27
111203 2 27
111203 3 27
111203 4 27
111204 0 27
111204 1 27
111204 2 27
111204 3 27
