1.35553 0 0 0 0 0
-1.45263 1 0 0 0 0
-0.859658 0 1 0 0 0
-1.3702 0 0 1 0 0
-0.320568 0 0 0 1 0
0.954359 0 0 0 0 1
2.08248 2 0 0 0 0
0.588483 1 1 0 0 0
-1.90991 0 2 0 0 0
1.40729 1 0 1 0 0
-0.221839 0 1 1 0 0
3.34945 0 0 2 0 0
0.372463 1 0 0 1 0
0.279781 0 1 0 1 0
0.128257 0 0 1 1 0
-0.434165 0 0 0 2 0
-0.504511 1 0 0 0 1
0.348356 0 1 0 0 1
-2.95506 0 0 1 0 1
0.0572472 0 0 0 1 1
-3.07635 0 0 0 0 2
-1.63779 3 0 0 0 0
0.529839 2 1 0 0 0
2.09605 1 2 0 0 0
1.98469 0 3 0 0 0
-4.10459 2 0 1 0 0
-4.90679 1 1 1 0 0
-1.86459 0 2 1 0 0
-6.05007 1 0 2 0 0
7.02055 0 1 2 0 0
-3.9808 0 0 3 0 0
0.571312 2 0 0 1 0
1.78463 1 1 0 1 0
-0.670608 0 2 0 1 0
1.42484 1 0 1 1 0
1.86911 0 1 1 1 0
6.33018e-05 0 0 2 1 0
0.402519 1 0 0 2 0
-0.320828 0 1 0 2 0
0.378231 0 0 1 2 0
-0.217273 0 0 0 3 0
-2.14893 2 0 0 0 1
-1.39246 1 1 0 0 1
-0.617274 0 2 0 0 1
-2.00831 1 0 1 0 1
-1.19727 0 1 1 0 1
0.0338893 0 0 2 0 1
1.40631 1 0 0 1 1
1.64447 0 1 0 1 1
0.859771 0 0 1 1 1
0.587842 0 0 0 2 1
1.23853 1 0 0 0 2
0.804521 0 1 0 0 2
6.16078 0 0 1 0 2
0.737736 0 0 0 1 2
0 0 0 0 0 3
-2.15422 4 0 0 0 0
-0.761124 3 1 0 0 0
1.75387 2 2 0 0 0
1.78208 1 3 0 0 0
-2.4946 0 4 0 0 0
6.4013 3 0 1 0 0
2.6281 2 1 1 0 0
-0.657697 1 2 1 0 0
-4.36333 0 3 1 0 0
6.08475 2 0 2 0 0
-2.80277 1 1 2 0 0
1.26855 0 2 2 0 0
5.47904 1 0 3 0 0
-5.55432 0 1 3 0 0
1.91116 0 0 4 0 0
0.347594 3 0 0 1 0
-1.28597 2 1 0 1 0
0.41667 1 2 0 1 0
1.51313 0 3 0 1 0
-3.07635 2 0 1 1 0
-3.17997 1 1 1 1 0
0.943725 0 2 1 1 0
-1.02208 1 0 2 1 0
1.063 0 1 2 1 0
-1.14894 0 0 3 1 0
-0.121761 2 0 0 2 0
-0.00728641 1 1 0 2 0
-0.435156 0 2 0 2 0
0.417743 1 0 1 2 0
0.395098 0 1 1 2 0
-0.514966 0 0 2 2 0
-0.0642441 1 0 0 3 0
0.0710103 0 1 0 3 0
0.202822 0 0 1 3 0
0.0434092 0 0 0 4 0
5.97315 3 0 0 0 1
-2.37156 2 1 0 0 1
-3.23254 1 2 0 0 1
-5.17985 0 3 0 0 1
-4.3767 2 0 1 0 1
7.99816 1 1 1 0 1
17.6707 0 2 1 0 1
4.94463 1 0 2 0 1
-12.6254 0 1 2 0 1
12.8004 0 0 3 0 1
0.342231 2 0 0 1 1
-0.775609 1 1 0 1 1
0.0905653 0 2 0 1 1
-0.720831 1 0 1 1 1
-3.47508 0 1 1 1 1
-4.79882 0 0 2 1 1
-0.101278 1 0 0 2 1
-0.567957 0 1 0 2 1
-0.312464 0 0 1 2 1
0.168604 0 0 0 3 1
-5.09165 2 0 0 0 2
5.04324 1 1 0 0 2
4.70601 0 2 0 0 2
6.45866 1 0 1 0 2
-5.88633 0 1 1 0 2
4.74236 0 0 2 0 2
-1.27978 1 0 0 1 2
-1.54723 0 1 0 1 2
-2.8812 0 0 1 1 2
0.070914 0 0 0 2 2
0 1 0 0 0 3
0 0 1 0 0 3
0 0 0 1 0 3
0 0 0 0 1 3
0 0 0 0 0 4
