111555 0 27
111556 1 27
111556 2 27
111556 0 27
111557 1 27
111557 2 27
111557 0 27
111558 1 27
111558 2 27
111558 0 27
111559 1 27
111559 2 27
111559 3 27
111559 0 27
111560 1 27
111560 2 27
111560 0 27
111561 1 27
111561 2 27
111561 0 27
111562 1 27
111562 2 27
111563 1 27
111563 2 27
111563 0 27
111564 1 27
111564 2 27
111564 0 27
111565 1 27
111565 2 27
111565 0 27
111566 1 27
111566 2 27
111566 0 27
111567 1 27
111567 2 27
111567 0 27
111568 1 27
111568 2 27
111568 0 27
111569 1 27
111569 2 27
111569 0 27
111570 1 27
111570 2 27
111570 0 27
111571 1 27
111571 2 27
111571 0 27
111572 1 27
111572 2 27
111572 0 27
111573 1 27
111573 2 27
111573 0 27
111574 1 27
111574 2 27
111574 0 27
111575 1 27
111575 2 27
111575 0 27
111576 1 27
111576 2 27
111576 0 27
111568 1 27
111568 2 27
111568 0 27
111569 1 27
111569 2 27
111569 0 27
111570 1 27
111570 2 27
111570 0 27
111571 1 27
111571 2 27
111571 0 27
111572 1 27
111572 2 27
111572 0 27
111573 1 27
111573 2 27
111573 0 27
111574 1 27
111574 2 27
111574 0 27
111575 1 27
111575 2 27
111575 0 27
111576 1 27
111576 2 27
111576 0 27
