1.42351 0 0 0 0 0
-1.19046 1 0 0 0 0
-0.806555 0 1 0 0 0
-1.46017 0 0 1 0 0
-0.297186 0 0 0 1 0
1.33247 0 0 0 0 1
1.33314 2 0 0 0 0
0.399242 1 1 0 0 0
-2.04228 0 2 0 0 0
1.59503 1 0 1 0 0
-0.699396 0 1 1 0 0
2.91316 0 0 2 0 0
0.515326 1 0 0 1 0
0.253948 0 1 0 1 0
0.202225 0 0 1 1 0
-0.426776 0 0 0 2 0
0.0141395 1 0 0 0 1
0.416969 0 1 0 0 1
-2.42801 0 0 1 0 1
-0.0114551 0 0 0 1 1
-2.3294 0 0 0 0 2
-1.97808 3 0 0 0 0
0.786525 2 1 0 0 0
2.43708 1 2 0 0 0
2.52044 0 3 0 0 0
-2.85207 2 0 1 0 0
-3.79377 1 1 1 0 0
-1.18819 0 2 1 0 0
-6.04009 1 0 2 0 0
4.94537 0 1 2 0 0
-3.81712 0 0 3 0 0
0.464473 2 0 0 1 0
1.74995 1 1 0 1 0
-0.881548 0 2 0 1 0
1.60194 1 0 1 1 0
1.87907 0 1 1 1 0
0.0318439 0 0 2 1 0
0.448723 1 0 0 2 0
-0.312347 0 1 0 2 0
0.429866 0 0 1 2 0
-0.21934 0 0 0 3 0
-3.20559 2 0 0 0 1
-1.48883 1 1 0 0 1
-0.45987 0 2 0 0 1
-3.30798 1 0 1 0 1
-1.94179 0 1 1 0 1
1.09939 0 0 2 0 1
1.26321 1 0 0 1 1
1.26934 0 1 0 1 1
1.01383 0 0 1 1 1
0.484152 0 0 0 2 1
1.78555 1 0 0 0 2
0.597518 0 1 0 0 2
2.49448 0 0 1 0 2
0.756712 0 0 0 1 2
0 0 0 0 0 3
-2.14073 4 0 0 0 0
-0.605497 3 1 0 0 0
1.51956 2 2 0 0 0
1.35342 1 3 0 0 0
-2.2365 0 4 0 0 0
5.81971 3 0 1 0 0
2.86055 2 1 1 0 0
-0.956279 1 2 1 0 0
-4.68932 0 3 1 0 0
5.03681 2 0 2 0 0
-2.48215 1 1 2 0 0
1.42436 0 2 2 0 0
6.61235 1 0 3 0 0
-4.99063 0 1 3 0 0
1.7156 0 0 4 0 0
0.465497 3 0 0 1 0
-1.08203 2 1 0 1 0
0.393718 1 2 0 1 0
1.3333 0 3 0 1 0
-3.01659 2 0 1 1 0
-3.10114 1 1 1 1 0
1.05467 0 2 1 1 0
-1.36684 1 0 2 1 0
0.709032 0 1 2 1 0
-0.885698 0 0 3 1 0
-0.148727 2 0 0 2 0
-0.00581171 1 1 0 2 0
-0.499519 0 2 0 2 0
0.321584 1 0 1 2 0
0.48643 0 1 1 2 0
-0.511149 0 0 2 2 0
-0.0783992 1 0 0 3 0
0.114722 0 1 0 3 0
0.204386 0 0 1 3 0
0.0393276 0 0 0 4 0
6.69938 3 0 0 0 1
-1.85859 2 1 0 0 1
-3.69988 1 2 0 0 1
-5.69995 0 3 0 0 1
-4.21985 2 0 1 0 1
6.24985 1 1 1 0 1
17.5731 0 2 1 0 1
4.66874 1 0 2 0 1
-8.86905 0 1 2 0 1
10.3524 0 0 3 0 1
0.881399 2 0 0 1 1
-0.270467 1 1 0 1 1
0.237934 0 2 0 1 1
-1.66137 1 0 1 1 1
-3.22956 0 1 1 1 1
-4.46221 0 0 2 1 1
-0.257844 1 0 0 2 1
-0.645249 0 1 0 2 1
-0.231009 0 0 1 2 1
0.131977 0 0 0 3 1
-6.48378 2 0 0 0 2
6.03122 1 1 0 0 2
4.32127 0 2 0 0 2
8.34929 1 0 1 0 2
-4.06997 0 1 1 0 2
4.77983 0 0 2 0 2
-0.907158 1 0 0 1 2
-1.78004 0 1 0 1 2
-2.23082 0 0 1 1 2
0.279999 0 0 0 2 2
0 1 0 0 0 3
0 0 1 0 0 3
0 0 0 1 0 3
0 0 0 0 1 3
0 0 0 0 0 4
