1.72035 0 0 0 0 0
1.61228 1 0 0 0 0
-0.864299 0 1 0 0 0
-0.295718 0 0 1 0 0
0.234029 0 0 0 1 0
-0.229757 0 0 0 0 1
0.688733 2 0 0 0 0
0.669987 1 1 0 0 0
-0.621385 0 2 0 0 0
-0.566819 1 0 1 0 0
0.798939 0 1 1 0 0
0.150292 0 0 2 0 0
0.256442 1 0 0 1 0
-0.535162 0 1 0 1 0
-0.168054 0 0 1 1 0
-0.323009 0 0 0 2 0
0.141159 1 0 0 0 1
-0.192809 0 1 0 0 1
0.450758 0 0 1 0 1
-0.294492 0 0 0 1 1
-0.117155 0 0 0 0 2
-0.453622 3 0 0 0 0
-0.222688 2 1 0 0 0
-0.196064 1 2 0 0 0
-0.557067 0 3 0 0 0
-0.773139 2 0 1 0 0
0.223482 1 1 1 0 0
0.97621 0 2 1 0 0
0.490865 1 0 2 0 0
0.827863 0 1 2 0 0
-2.2975 0 0 3 0 0
-0.539509 2 0 0 1 0
0.482411 1 1 0 1 0
0.0339166 0 2 0 1 0
-0.659 1 0 1 1 0
0.603286 0 1 1 1 0
-0.121015 0 0 2 1 0
-0.34627 1 0 0 2 0
0.710053 0 1 0 2 0
-0.146043 0 0 1 2 0
0.0906184 0 0 0 3 0
-0.609087 2 0 0 0 1
-0.227387 1 1 0 0 1
-0.310389 0 2 0 0 1
1.59919 1 0 1 0 1
1.57847 0 1 1 0 1
-0.0351469 0 0 2 0 1
0.00232995 1 0 0 1 1
0.260076 0 1 0 1 1
0.613365 0 0 1 1 1
0.321833 0 0 0 2 1
0.506881 1 0 0 0 2
0.0356656 0 1 0 0 2
-2.52886 0 0 1 0 2
-0.106598 0 0 0 1 2
0.0259378 0 0 0 0 3
0.12149 4 0 0 0 0
-0.297482 3 1 0 0 0
-0.222032 2 2 0 0 0
0.120471 1 3 0 0 0
0.553159 0 4 0 0 0
0.259787 3 0 1 0 0
-0.0330508 2 1 1 0 0
-0.212987 1 2 1 0 0
-0.474142 0 3 1 0 0
1.17004 2 0 2 0 0
1.519 1 1 2 0 0
-0.188918 0 2 2 0 0
0.0677476 1 0 3 0 0
-4.01587 0 1 3 0 0
1.13453 0 0 4 0 0
-0.122406 3 0 0 1 0
0.076321 2 1 0 1 0
0.27296 1 2 0 1 0
0.127357 0 3 0 1 0
0.401826 2 0 1 1 0
-0.171915 1 1 1 1 0
-0.0464393 0 2 1 1 0
0.618015 1 0 2 1 0
-0.251098 0 1 2 1 0
0.34567 0 0 3 1 0
0.0763863 2 0 0 2 0
0.361799 1 1 0 2 0
-0.378146 0 2 0 2 0
-0.0251439 1 0 1 2 0
-0.272711 0 1 1 2 0
0.227768 0 0 2 2 0
0.0552759 1 0 0 3 0
-0.185957 0 1 0 3 0
0.116492 0 0 1 3 0
-0.00573586 0 0 0 4 0
1.34737 3 0 0 0 1
0.515963 2 1 0 0 1
0.136402 1 2 0 0 1
0.164163 0 3 0 0 1
-4.00732 2 0 1 0 1
-1.38155 1 1 1 0 1
0.0394061 0 2 1 0 1
1.24297 1 0 2 0 1
-1.69852 0 1 2 0 1
-0.10866 0 0 3 0 1
-0.347889 2 0 0 1 1
-0.05013 1 1 0 1 1
-0.21402 0 2 0 1 1
0.0404005 1 0 1 1 1
-0.166765 0 1 1 1 1
-0.419169 0 0 2 1 1
-0.182712 1 0 0 2 1
0.165412 0 1 0 2 1
0.177097 0 0 1 2 1
-0.0900281 0 0 0 3 1
-0.376561 2 0 0 0 2
0.816183 1 1 0 0 2
1.01241 0 2 0 0 2
1.0957 1 0 1 0 2
-0.40315 0 1 1 0 2
2.45382 0 0 2 0 2
-0.315855 1 0 0 1 2
0.156918 0 1 0 1 2
-0.417901 0 0 1 1 2
-0.165787 0 0 0 2 2
1.26144 1 0 0 0 3
-2.23694 0 1 0 0 3
0.00433278 0 0 1 0 3
0.935013 0 0 0 1 3
-0.239476 0 0 0 0 4
